,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
615,2014 Maruti Wagon R 1.0,LXI,Manual,"1,20,834 km",1st Owner,Petrol,DL-4C,"5,415/month","2,77,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
616,2018 Honda City,1.5L I-VTEC VX CVT,Automatic,"80,673 km",2nd Owner,Petrol,UP-16,"15,646/month","8,22,000","Sewa Nagar
"
617,2018 Maruti Dzire,VXI,Manual,"62,621 km",1st Owner,Petrol,DL-6C,"10,440/month","5,34,000","Spaze Platinum, Sohna Road, Gurugram"
618,2020 Tata ALTROZ,XZ PETROL,Manual,"32,282 km",1st Owner,Petrol,UP-53,"13,470/month","6,89,000","GIP Mall, Noida"
619,2021 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,"95,966 km",1st Owner,CNG,HR-12,"10,283/month","5,26,000","Parsvnath City Mall, Faridabad"
620,2016 Hyundai Grand i10,ASTA (O) 1.2 KAPPA VTVT,Manual,"32,594 km",1st Owner,Petrol,HR-26,"8,641/month","4,42,000","Spaze Platinum, Sohna Road, Gurugram"
621,2019 Renault Duster,RXS 106 PS MT,Manual,"47,944 km",1st Owner,Petrol,DL-7C,"14,897/month","7,62,000","Metro Walk, Rohini, New Delhi"
622,2015 Honda City,1.5L I-VTEC VX CVT,Automatic,"74,169 km",1st Owner,Petrol,DL-4C,"12,708/month","6,50,000","Spaze Platinum, Sohna Road, Gurugram"
623,2019 Tata TIAGO JTP,1.2 PETROL,Manual,"49,857 km",1st Owner,Petrol,UP-16,"10,283/month","5,26,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
624,2013 Honda Brio,S MT,Manual,"58,419 km",1st Owner,Petrol,DL-3C,"5,415/month","2,77,000","Vasant Kunj, New Delhi"
625,2020 Maruti Dzire,VXI,Manual,"19,844 km",1st Owner,Petrol,UP-65,"13,216/month","6,76,000","Sector-18, Noida"
626,2021 Maruti Swift,LXI,Manual,"51,558 km",1st Owner,Petrol,HR-76,"10,870/month","5,56,000","M3M Urbana, Golf Course Extension, Gurugram"
627,2019 Tata NEXON,XM DIESEL,Manual,"26,965 km",1st Owner,Diesel,DL-11,"14,819/month","7,58,000","Spaze Platinum, Sohna Road, Gurugram"
628,2013 Honda Brio,S MT,Manual,"46,924 km",2nd Owner,Petrol,DL-8C,"4,907/month","2,51,000","Metro Walk, Rohini, New Delhi"
629,2016 Maruti Baleno,ALPHA PETROL 1.2,Manual,"1,00,546 km",2nd Owner,Petrol,HR-26,"9,091/month","4,65,000","Spaze Platinum, Sohna Road, Gurugram"
630,2017 Maruti Dzire,VXI,Manual,"87,184 km",1st Owner,Petrol,DL-9C,"10,264/month","5,25,000","Metro Walk, Rohini, New Delhi"
631,2018 Maruti Ciaz,ALPHA 1.5 SHVS PETROL,Manual,"44,752 km",1st Owner,Petrol,HR-36,"15,015/month","7,68,000","M3M Urbana, Golf Course Extension, Gurugram"
632,2013 Honda Brio,S MT,Manual,"65,646 km",1st Owner,Petrol,DL-9C,"4,829/month","2,47,000","Sector-18, Noida"
633,2018 Maruti Alto K10,VXI,Manual,"16,324 km",1st Owner,Petrol,DL-8C,"7,390/month","3,78,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
634,2019 Hyundai Creta,SX AT 1.6 PETROL,Automatic,"58,139 km",1st Owner,Petrol,UP-14,"20,100/month","10,56,000","GIP Mall, Noida"
635,2016 Maruti Celerio,ZXI AMT,Automatic,"64,747 km",1st Owner,Petrol,DL-2C,"7,703/month","3,94,000","Vasant Kunj, New Delhi"
636,2013 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"50,558 km",2nd Owner,Petrol,DL-3C,"6,276/month","3,21,000","M3M Urbana, Golf Course Extension, Gurugram"
637,2015 Hyundai Grand i10,ASTA AT 1.2 KAPPA VTVT,Automatic,"51,295 km",1st Owner,Petrol,DL-8C,"8,387/month","4,29,000","GIP Mall, Noida"
638,2011 Hyundai i20,MAGNA (O) 1.2,Manual,"33,644 km",1st Owner,Petrol,DL-3C,"4,555/month","2,33,000","Metro Walk, Rohini, New Delhi"
639,2010 Maruti Wagon R 1.0,VXI,Manual,"67,126 km",1st Owner,Petrol,DL-9C,"3,265/month","1,67,000","Metro Walk, Rohini, New Delhi"
640,2018 Datsun Redi Go,T (O),Manual,"51,109 km",1st Owner,Petrol,DL-14,"4,790/month","2,45,000","Metro Walk, Rohini, New Delhi"
641,2017 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"76,181 km",1st Owner,Petrol,UP-85,"8,426/month","4,31,000","GIP Mall, Noida"
642,2021 Renault Kwid,CLIMBER 1.0 AMT (O),Automatic,"17,847 km",1st Owner,Petrol,DL-10,"9,462/month","4,84,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
643,2020 Maruti Baleno,ZETA PETROL 1.2,Manual,"59,549 km",1st Owner,Petrol,DL-5C,"12,238/month","6,26,000","GIP Mall, Noida"
644,2016 Maruti Wagon R 1.0,VXI,Manual,"22,278 km",1st Owner,Petrol,DL-5C,"6,960/month","3,56,000","Metro Walk, Rohini, New Delhi"
645,2019 KIA SELTOS,HTK PLUS 1.5 DIESEL,Manual,"70,292 km",1st Owner,Diesel,UP-16,"21,014/month","11,04,000","Sector-18, Noida"
646,2014 Toyota Corolla Altis,VL AT PETROL,Automatic,"1,17,664 km",1st Owner,Petrol,HR-26,"15,542/month","7,95,000","Spaze Platinum, Sohna Road, Gurugram"
647,2021 Maruti Baleno,ALPHA PETROL 1.2,Manual,"19,503 km",2nd Owner,Petrol,HR-26,"14,311/month","7,32,000","Vasant Kunj, New Delhi"
648,2014 Maruti Swift,VXI,Manual,"6,331 km",1st Owner,Petrol,DL-8C,"7,468/month","3,82,000","Sector-18, Noida"
649,2022 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,"16,959 km",1st Owner,CNG,DL-5C,"14,741/month","7,54,000","Metro Walk, Rohini, New Delhi"
650,2017 Hyundai Elite i20,MAGNA EXECUTIVE 1.2,Manual,"48,063 km",1st Owner,Petrol,DL-9C,"10,381/month","5,31,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
651,2016 Honda City,1.5L I-VTEC VX,Manual,"62,128 km",2nd Owner,Petrol,DL-9C,"13,959/month","7,14,000","Spaze Platinum, Sohna Road, Gurugram"
652,2017 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"63,011 km",1st Owner,Petrol,DL-10,"8,622/month","4,41,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
653,2012 Honda Brio,S MT,Manual,"51,612 km",1st Owner,Petrol,HR-26,"5,142/month","2,63,000","Vasant Kunj, New Delhi"
654,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"50,066 km",1st Owner,CNG,UP-14,"10,674/month","5,46,000","Sector-18, Noida"
655,2018 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"28,447 km",1st Owner,Petrol,HR-87,"8,817/month","4,51,000","Spaze Platinum, Sohna Road, Gurugram"
656,2019 Maruti Baleno,DELTA PETROL 1.2,Manual,"49,461 km",1st Owner,Petrol,UP-14,"10,674/month","5,46,000","Sector-18, Noida"
657,2019 Mahindra XUV500,W7 AT,Automatic,"63,425 km",1st Owner,Diesel,HR-26,"22,041/month","11,58,000","Metro Walk, Rohini, New Delhi"
658,2018 Maruti Ciaz,SIGMA DIESEL 1.3,Manual,"98,779 km",1st Owner,Diesel,UP-85,"12,375/month","6,33,000","Sewa Nagar
"
659,2018 Maruti Ciaz,ALPHA  AT 1.5 SHVS PETROL,Automatic,"79,380 km",1st Owner,Petrol,HR-26,"15,380/month","8,08,000","Metro Walk, Rohini, New Delhi"
660,2019 Hyundai NEW SANTRO,MAGNA,Manual,"25,411 km",1st Owner,Petrol,HR-26,"8,465/month","4,33,000","M3M Urbana, Golf Course Extension, Gurugram"
661,2019 Honda Amaze,VX AT I DTEC,Automatic,"69,222 km",2nd Owner,Diesel,HR-26,"13,079/month","6,69,000","Metro Walk, Rohini, New Delhi"
662,2019 Maruti Baleno,ALPHA CVT PETROL 1.2,Automatic,"16,773 km",1st Owner,Petrol,DL-6C,"14,643/month","7,49,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
663,2017 Maruti Dzire,ZXI PLUS,Manual,"38,773 km",1st Owner,Petrol,DL-6C,"11,965/month","6,12,000","M3M Urbana, Golf Course Extension, Gurugram"
664,2016 Hyundai Elite i20,MAGNA 1.2,Manual,"83,223 km",1st Owner,CNG,HR-26,"9,912/month","5,07,000","Parsvnath City Mall, Faridabad"
665,2013 Maruti Swift,VXI,Manual,"77,946 km",1st Owner,Petrol,HR-36,"7,722/month","3,95,000","Metro Walk, Rohini, New Delhi"
666,2012 Maruti Wagon R 1.0,LXI,Manual,"89,899 km",1st Owner,Petrol,DL-12,"4,066/month","2,08,000","Metro Walk, Rohini, New Delhi"
667,2018 Maruti Swift,VDI,Manual,"66,434 km",1st Owner,Diesel,HR-36,"12,336/month","6,31,000","Parsvnath City Mall, Faridabad"
668,2013 Maruti Swift Dzire,VXI,Manual,"62,454 km",1st Owner,Petrol,DL-7C,"7,019/month","3,59,000","Vasant Kunj, New Delhi"
669,2014 Hyundai Xcent,SX 1.2,Manual,"1,09,004 km",1st Owner,Petrol,HR-29,"6,412/month","3,28,000","Metro Walk, Rohini, New Delhi"
670,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"47,648 km",2nd Owner,Petrol,DL-5C,"9,189/month","4,70,000","Metro Walk, Rohini, New Delhi"
671,2018 Maruti Vitara Brezza,ZDI PLUS AT DUAL TONE,Automatic,"65,843 km",1st Owner,Diesel,DL-5C,"14,154/month","7,24,000","GIP Mall, Noida"
672,2020 Hyundai NEW SANTRO,SPORTZ AMT,Automatic,"16,977 km",1st Owner,Petrol,HR-51,"10,401/month","5,32,000","Parsvnath City Mall, Faridabad"
673,2017 Maruti Dzire,VXI AMT,Automatic,"43,457 km",2nd Owner,Petrol,DL-12,"10,772/month","5,51,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
674,2022 Renault Kiger,RXZ AMT,Automatic,"11,634 km",1st Owner,Petrol,DL-12,"15,406/month","7,88,000","Sector-18, Noida"
675,2017 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"82,848 km",1st Owner,CNG,DL-10,"8,250/month","4,22,000","Sector-18, Noida"
676,2020 Maruti S Cross,ALPHA 1.5,Manual,"29,648 km",2nd Owner,Petrol,UP-16,"17,549/month","9,22,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
677,2014 Maruti Swift,VXI,Manual,"19,215 km",1st Owner,Petrol,DL-3C,"7,976/month","4,08,000","Sector-18, Noida"
678,2019 Hyundai Creta,E PLUS 1.6 PETROL,Manual,"24,335 km",1st Owner,Petrol,HR-26,"17,626/month","9,26,000","Vasant Kunj, New Delhi"
679,2011 Hyundai Santro Xing,GLS,Manual,"73,091 km",2nd Owner,Petrol,DL-4C,"3,011/month","1,54,000","M3M Urbana, Golf Course Extension, Gurugram"
680,2017 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"76,507 km",1st Owner,Petrol,DL-10,"8,055/month","4,12,000","GIP Mall, Noida"
681,2019 Maruti Baleno,DELTA PETROL 1.2,Manual,"30,519 km",1st Owner,Petrol,HR-87,"11,887/month","6,08,000","Metro Walk, Rohini, New Delhi"
682,2021 Volkswagen Vento,HIGHLINE PLUS AT MATT EDITION,Automatic,"21,449 km",1st Owner,Petrol,HR-26,"22,251/month","11,69,000","Sector-18, Noida"
683,2020 Mahindra XUV 3OO,W6 1.5 DIESEL AMT,Automatic,"85,834 km",1st Owner,Diesel,HR-29,"17,511/month","9,20,000","M3M Urbana, Golf Course Extension, Gurugram"
684,2015 Hyundai Grand i10,ASTA AT 1.2 KAPPA VTVT,Automatic,"87,053 km",2nd Owner,Petrol,DL-8C,"7,918/month","4,05,000","Metro Walk, Rohini, New Delhi"
685,2019 Datsun Redi Go,A,Manual,"51,271 km",2nd Owner,Petrol,HR-22,"4,946/month","2,53,000","Parsvnath City Mall, Faridabad"
686,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"7,724 km",1st Owner,Petrol,DL-10,"8,817/month","4,51,000","Sector-18, Noida"
687,2015 Honda City,1.5L I-VTEC S MT,Manual,"67,723 km",1st Owner,Petrol,HR-51,"10,029/month","5,13,000","Parsvnath City Mall, Faridabad"
688,2018 Maruti Swift,ZXI,Manual,"55,919 km",1st Owner,Petrol,HR-26,"11,711/month","5,99,000","Spaze Platinum, Sohna Road, Gurugram"
689,2011 Maruti Wagon R 1.0,VXI,Manual,"79,478 km",1st Owner,Petrol,DL-8C,"3,871/month","1,98,000","GIP Mall, Noida"
690,2019 Maruti Ciaz,DELTA 1.5 SHVS MT PETROL,Manual,"42,139 km",1st Owner,Petrol,HR-26,"14,369/month","7,35,000","Parsvnath City Mall, Faridabad"
691,2017 Maruti Celerio,VXI,Manual,"93,026 km",3rd Owner,CNG,HR-26,"7,370/month","3,77,000","Metro Walk, Rohini, New Delhi"
692,2022 Maruti Alto,VXI PLUS,Manual,"7,789 km",1st Owner,Petrol,DL-3C,"8,113/month","4,15,000","Vasant Kunj, New Delhi"
693,2016 Honda City,1.5L I-VTEC VX CVT,Automatic,"81,296 km",2nd Owner,Petrol,DL-9C,"13,900/month","7,11,000","Vasant Kunj, New Delhi"
694,2021 Tata NEXON,XZA PLUS (O) PETROL,Automatic,"18,515 km",1st Owner,Petrol,DL-10,"21,832/month","11,47,000","GIP Mall, Noida"
695,2019 Honda City,1.5L I-VTEC VX,Manual,"23,277 km",2nd Owner,Petrol,HR-26,"17,074/month","8,97,000","Spaze Platinum, Sohna Road, Gurugram"
696,2011 Toyota Corolla Altis,1.8 G,Manual,"1,00,075 km",2nd Owner,Petrol,DL-8C,"7,253/month","3,71,000","Metro Walk, Rohini, New Delhi"
697,2019 Hyundai NEW SANTRO,SPORTZ CNG,Manual,"80,968 km",1st Owner,CNG,HR-36,"9,032/month","4,62,000","Metro Walk, Rohini, New Delhi"
698,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"43,589 km",2nd Owner,Petrol,DL-8C,"8,133/month","4,16,000","Sector-18, Noida"
699,2013 Honda Amaze,1.2L I-VTEC S,Manual,"67,821 km",1st Owner,Petrol,DL-3C,"6,256/month","3,20,000","Metro Walk, Rohini, New Delhi"
700,2017 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"92,995 km",2nd Owner,Petrol,HR-36,"7,957/month","4,07,000","Metro Walk, Rohini, New Delhi"
701,2015 Honda Amaze,1.2L I-VTEC S,Manual,"52,100 km",1st Owner,Petrol,DL-8C,"7,840/month","4,01,000","Vasant Kunj, New Delhi"
702,2012 Volkswagen Vento,HIGHLINE PETROL AT,Automatic,"66,606 km",1st Owner,Petrol,DL-10,"8,387/month","4,29,000","Vasant Kunj, New Delhi"
703,2019 Maruti New Wagon-R,VXI 1.0,Manual,"34,658 km",1st Owner,Petrol,DL-1C,"9,404/month","4,81,000","Sector-18, Noida"
704,2018 Maruti Baleno,DELTA CVT PETROL 1.2,Automatic,"19,244 km",1st Owner,Petrol,DL-8C,"12,336/month","6,31,000","Parsvnath City Mall, Faridabad"
705,2017 Hyundai Grand i10,SPORTZ (O) 1.2 KAPPA VTVT,Manual,"19,924 km",1st Owner,Petrol,DL-10,"8,915/month","4,56,000","Metro Walk, Rohini, New Delhi"
706,2021 Renault Kiger,RXZ MT DUAL TONE,Manual,"45,459 km",1st Owner,Petrol,HR-76,"13,607/month","6,96,000","Metro Walk, Rohini, New Delhi"
707,2013 Honda Amaze,1.2L I-VTEC VX,Manual,"62,543 km",1st Owner,Petrol,UP-25,"6,823/month","3,49,000","Sector-18, Noida"
708,2020 Maruti New Wagon-R,LXI CNG 1.0,Manual,"48,884 km",2nd Owner,CNG,HR-76,"9,990/month","5,11,000","Parsvnath City Mall, Faridabad"
709,2018 Maruti Vitara Brezza,VDI,Manual,"81,586 km",2nd Owner,Diesel,HR-51,"12,532/month","6,41,000","M3M Urbana, Golf Course Extension, Gurugram"
710,2014 Maruti Swift Dzire,VXI,Manual,"37,725 km",1st Owner,Petrol,DL-8C,"7,155/month","3,66,000","GIP Mall, Noida"
711,2019 Maruti Baleno,DELTA PETROL 1.2,Manual,"19,613 km",1st Owner,Petrol,DL-8C,"11,789/month","6,03,000","Metro Walk, Rohini, New Delhi"
712,2018 Honda City,1.5L I-VTE V CVT,Automatic,"55,313 km",2nd Owner,Petrol,DL-10,"15,970/month","8,39,000","Metro Walk, Rohini, New Delhi"
713,2017 Maruti Swift,VXI,Manual,"39,046 km",1st Owner,Petrol,HR-76,"9,306/month","4,76,000","Spaze Platinum, Sohna Road, Gurugram"
714,2014 Maruti Wagon R 1.0,VXI,Manual,"55,465 km",2nd Owner,Petrol,DL-5C,"5,533/month","2,83,000","GIP Mall, Noida"
715,2011 Maruti Swift Dzire,LXI,Manual,"98,652 km",2nd Owner,Petrol,DL-13,"4,066/month","2,08,000","Metro Walk, Rohini, New Delhi"
716,2019 Maruti Swift Dzire,TOUR S DIESEL,Manual,"67,441 km",1st Owner,Diesel,HR-81,"11,691/month","5,98,000","Parsvnath City Mall, Faridabad"
717,2013 Honda City,1.5L I-VTEC S MT,Manual,"77,884 km",1st Owner,Petrol,HR-26,"7,879/month","4,03,000","Metro Walk, Rohini, New Delhi"
718,2012 Maruti Swift,LXI,Manual,"45,863 km",1st Owner,Petrol,DL-9C,"5,396/month","2,76,000","Vasant Kunj, New Delhi"
719,2012 Toyota Corolla Altis,VL AT PETROL,Automatic,"63,140 km",1st Owner,Petrol,DL-3C,"9,404/month","4,81,000","M3M Urbana, Golf Course Extension, Gurugram"
720,2017 Maruti Alto K10,VXI,Manual,"42,668 km",1st Owner,Petrol,DL-6C,"6,178/month","3,16,000","Vasant Kunj, New Delhi"
721,2022 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,"16,325 km",1st Owner,CNG,HR-26,"14,213/month","7,27,000","Sector-18, Noida"
722,2019 Honda City,1.5L I-VTEC ZX CVT,Automatic,"86,750 km",1st Owner,Petrol,UP-14,"18,901/month","9,93,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
723,2019 Hyundai Grand i10,MAGNA AT 1.2 KAPPA VTVT,Automatic,"52,929 km",1st Owner,Petrol,DL-4C,"10,420/month","5,33,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
724,2018 Tata NEXON,XZA PLUS DIESEL,Automatic,"1,12,209 km",1st Owner,Diesel,DL-3C,"12,512/month","6,40,000","M3M Urbana, Golf Course Extension, Gurugram"
725,2015 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"90,383 km",1st Owner,Petrol,HR-26,"6,882/month","3,52,000","Parsvnath City Mall, Faridabad"
726,2019 Maruti Dzire,VXI,Manual,"88,104 km",1st Owner,Petrol,DL-2C,"11,261/month","5,76,000","Sector-18, Noida"
727,2019 Maruti Baleno,DELTA PETROL 1.2,Manual,"21,202 km",1st Owner,Petrol,DL-8C,"11,887/month","6,08,000","Metro Walk, Rohini, New Delhi"
728,2016 Maruti Swift,ZXI,Manual,"31,324 km",2nd Owner,Petrol,HR-26,"9,384/month","4,80,000","Parsvnath City Mall, Faridabad"
729,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"20,244 km",1st Owner,Petrol,DL-9C,"8,758/month","4,48,000","Metro Walk, Rohini, New Delhi"
730,2021 Tata TIGOR,XZ PLUS PETROL,Manual,"38,511 km",1st Owner,Petrol,UP-16,"13,607/month","6,96,000","Sector-18, Noida"
731,2018 Ford FREESTYLE,TITANIUM PLUS 1.5 DIESEL,Manual,"86,349 km",1st Owner,Diesel,DL-10,"10,577/month","5,41,000","Sector-18, Noida"
732,2019 Renault Kwid,RXT 0.8,Manual,"14,052 km",1st Owner,Petrol,HR-72,"7,566/month","3,87,000","Metro Walk, Rohini, New Delhi"
733,2018 Hyundai Creta,SX AT 1.6 PETROL,Automatic,"23,147 km",1st Owner,Petrol,DL-7C,"21,090/month","11,08,000","Spaze Platinum, Sohna Road, Gurugram"
734,2020 Honda Amaze,1.2L I-VTEC S,Manual,"72,038 km",1st Owner,Petrol,DL-14,"11,750/month","6,01,000","Metro Walk, Rohini, New Delhi"
735,2018 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"63,384 km",1st Owner,Petrol,DL-8C,"9,189/month","4,70,000","Vasant Kunj, New Delhi"
736,2018 Maruti Ciaz,DELTA AT 1.5 SHVS PETROL,Automatic,"59,456 km",1st Owner,Petrol,DL-8C,"15,779/month","8,29,000","Metro Walk, Rohini, New Delhi"
737,2011 Hyundai Santro Xing,GL PLUS,Manual,"1,24,699 km",1st Owner,Petrol,DL-3C,"3,108/month","1,59,000","Sector-18, Noida"
738,2010 Honda City,1.5L I-VTEC S MT,Manual,"1,02,743 km",1st Owner,Petrol,DL-9C,"4,692/month","2,40,000","Sector-18, Noida"
739,2018 Maruti Baleno,DELTA CVT PETROL 1.2,Automatic,"57,129 km",1st Owner,Petrol,HR-85,"11,476/month","5,87,000","Parsvnath City Mall, Faridabad"
740,2016 Maruti Baleno,ALPHA PETROL 1.2,Manual,"81,411 km",1st Owner,Petrol,HR-26,"10,264/month","5,25,000","Parsvnath City Mall, Faridabad"
741,2014 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"49,287 km",1st Owner,Petrol,DL-7C,"7,273/month","3,72,000","Metro Walk, Rohini, New Delhi"
742,2016 Maruti Swift,VXI,Manual,"18,055 km",1st Owner,Petrol,DL-8C,"9,013/month","4,61,000","Sector-18, Noida"
743,2014 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"1,25,412 km",1st Owner,Petrol,HR-26,"6,295/month","3,22,000","M3M Urbana, Golf Course Extension, Gurugram"
744,2015 Hyundai Grand i10,ASTA 1.2 KAPPA VTVT,Manual,"73,354 km",1st Owner,Petrol,HR-26,"7,840/month","4,01,000","M3M Urbana, Golf Course Extension, Gurugram"
745,2019 Tata Tiago,XZ PETROL,Manual,"21,521 km",1st Owner,Petrol,DL-10,"9,677/month","4,95,000","Sector-18, Noida"
746,2012 Maruti Ritz,VXI,Manual,"87,214 km",1st Owner,Petrol,DL-7C,"4,184/month","2,14,000","Sector-18, Noida"
747,2016 Honda Jazz,1.2L I-VTEC S,Manual,"1,01,652 km",1st Owner,Petrol,DL-4C,"7,644/month","3,91,000","Parsvnath City Mall, Faridabad"
748,2015 Honda City,1.5L I-VTEC VX CVT,Automatic,"55,189 km",1st Owner,Petrol,UP-16,"13,509/month","6,91,000","Sector-18, Noida"
749,2018 Tata Tiago,XE PETROL,Manual,"40,330 km",1st Owner,Petrol,UP-14,"8,192/month","4,19,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
750,2018 Ford Ecosport,TREND 1.5L DIESEL,Manual,"54,106 km",1st Owner,Diesel,DL-12,"12,610/month","6,45,000","Metro Walk, Rohini, New Delhi"
751,2011 Honda City,1.5L I-VTEC V AT,Automatic,"99,520 km",1st Owner,Petrol,HR-26,"6,080/month","3,11,000","M3M Urbana, Golf Course Extension, Gurugram"
752,2018 Maruti Ciaz,ZETA 1.4  MT PETROL,Manual,"72,624 km",1st Owner,Petrol,DL-10,"12,786/month","6,54,000","Metro Walk, Rohini, New Delhi"
753,2018 Maruti IGNIS,ALPHA 1.2 AMT,Automatic,"52,777 km",1st Owner,Petrol,UP-16,"10,440/month","5,34,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
754,2017 Honda Amaze,1.2L I-VTEC S OPT,Manual,"41,603 km",1st Owner,Petrol,DL-10,"10,596/month","5,42,000","Metro Walk, Rohini, New Delhi"
755,2018 Maruti Celerio,ZXI,Manual,"21,270 km",1st Owner,Petrol,DL-8C,"9,404/month","4,81,000","GIP Mall, Noida"
756,2017 Maruti Swift,LXI (O),Manual,"79,697 km",1st Owner,Petrol,HR-30,"7,683/month","3,93,000","M3M Urbana, Golf Course Extension, Gurugram"
757,2016 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"15,221 km",2nd Owner,Petrol,DL-12,"8,485/month","4,34,000","Vasant Kunj, New Delhi"
758,2018 Volkswagen Vento,HIGHLINE PLUS 1.5 AT 16 ALLOY,Automatic,"76,290 km",2nd Owner,Diesel,DL-1C,"16,388/month","8,61,000","GIP Mall, Noida"
759,2014 Maruti Wagon R 1.0,VXI,Manual,"73,371 km",1st Owner,Petrol,DL-1C,"5,670/month","2,90,000","Vasant Kunj, New Delhi"
760,2015 Honda Amaze,1.2L I-VTEC S,Manual,"1,15,562 km",1st Owner,Petrol,DL-3C,"7,155/month","3,66,000","Sector-18, Noida"
761,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"15,861 km",1st Owner,Petrol,DL-8C,"10,166/month","5,20,000","GIP Mall, Noida"
762,2019 Maruti Alto K10,LXI CNG (AIRBAG),Manual,"62,235 km",1st Owner,CNG,HR-51,"7,507/month","3,84,000","Metro Walk, Rohini, New Delhi"
763,2018 Honda Amaze,1.2L I-VTEC S,Manual,"96,426 km",2nd Owner,Petrol,HR-26,"10,968/month","5,61,000","Metro Walk, Rohini, New Delhi"
764,2018 Hyundai Elite i20,SPORTZ 1.2,Manual,"38,600 km",2nd Owner,Petrol,UP-80,"12,082/month","6,18,000","Sector-18, Noida"
765,2019 Hyundai Elite i20,MAGNA PLUS 1.2,Manual,"56,414 km",1st Owner,CNG,HR-26,"12,238/month","6,26,000","Spaze Platinum, Sohna Road, Gurugram"
766,2014 Maruti Ertiga,VXI,Manual,"86,898 km",1st Owner,Petrol,DL-1C,"12,062/month","6,17,000","M3M Urbana, Golf Course Extension, Gurugram"
767,2016 Honda Amaze,1.2L I-VTEC SX,Manual,"43,841 km",1st Owner,Petrol,DL-4C,"9,892/month","5,06,000","Metro Walk, Rohini, New Delhi"
768,2015 Honda City,1.5L I-VTEC V MT,Manual,"48,982 km",1st Owner,Petrol,HR-26,"12,102/month","6,19,000","Metro Walk, Rohini, New Delhi"
769,2017 Hyundai Grand i10,MAGNA AT 1.2 KAPPA VTVT,Automatic,"64,826 km",1st Owner,Petrol,DL-10,"9,638/month","4,93,000","Metro Walk, Rohini, New Delhi"
770,2018 Toyota Innova Crysta,2.4 VX 7 STR,Manual,"71,914 km",1st Owner,Diesel,DL-14,"32,586/month","17,12,000","Sector-18, Noida"
771,2019 Tata NEXON,XZA PLUS PETROL,Automatic,"70,632 km",1st Owner,Petrol,DL-10,"16,407/month","8,62,000","Metro Walk, Rohini, New Delhi"
772,2014 Toyota Corolla Altis,VL AT PETROL,Automatic,"85,843 km",1st Owner,Petrol,DL-3C,"15,601/month","7,98,000","Sector-18, Noida"
773,2017 Maruti Swift,VXI,Manual,"14,097 km",2nd Owner,Petrol,DL-8C,"9,443/month","4,83,000","Sector-18, Noida"
774,2018 Skoda Rapid,STYLE 1.5 TDI AT,Automatic,"73,603 km",1st Owner,Diesel,DL-8C,"15,798/month","8,30,000","Sector-18, Noida"
775,2021 Tata NEXON,XZ PLUS PETROL,Manual,"11,892 km",1st Owner,Petrol,HR-51,"17,949/month","9,43,000","Sector-18, Noida"
776,2015 Hyundai Elite i20,ASTA 1.2,Manual,"1,06,648 km",1st Owner,Petrol,DL-12,"9,697/month","4,96,000","Sector-18, Noida"
777,2019 Renault Duster,RXS 106 PS MT,Manual,"43,395 km",1st Owner,Petrol,DL-3C,"14,506/month","7,42,000","Sector-18, Noida"
